"id_short"	"id"	"family"	"given"	"other_family_names"	"other_given_names"	"birth"	"death"	"parl_period_start"	"parl_period_end"	"party"	"party_ids"	"label"	"gender"	"role_label"	"group_label"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1970-03-23	1991-03-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"edustaja"	
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1972-02-23	1972-09-03	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"ulkoasiainministeri"	"Paasion II hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1972-09-04	1975-06-12	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministeri"	"Sorsan hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1975-11-30	1976-09-28	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministerin sijainen"	"Miettusen II hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1977-05-15	1979-05-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministeri"	"Sorsan II hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1982-02-19	1983-05-05	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministeri"	"Sorsan III hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1983-05-06	1987-04-29	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministeri"	"Sorsan IV hallitus"
235	"http://ldf.fi/semparl/people/p235"	"Sorsa"	"Kalevi"		"Taisto Kalevi"	1930-01-01	2004-01-01	1987-04-30	1989-01-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sorsa, Kalevi (1930-2004)"	"Male"	"pääministerin sijainen"	"Holkerin hallitus"
1110	"http://ldf.fi/semparl/people/p1110"	"Soukola"	"Ismo"		"Ismo Olavi"	1960-01-01		2011-04-20	2015-04-21	"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Soukola, Ismo (1960-)"	"Male"	"edustaja"	
911532	"http://ldf.fi/semparl/people/p911532"	"Sovijärvi"	"Kaarlo"	"Rantanen"	"Kalle Albinus"	1879-01-01	1954-01-01	1930-10-21	1933-08-31			"Sovijärvi, Kaarlo (1879-1954)"	"Male"	"edustaja"	
911533	"http://ldf.fi/semparl/people/p911533"	"Starast"	"Pekka"		"Vesa Veli-Pekka"	1956-01-01	2011-01-01	1979-03-24	1987-03-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Starast, Pekka (1956-2011)"	"Male"	"edustaja"	
911534	"http://ldf.fi/semparl/people/p911534"	"Stenberg"	"Elli"		"Ellen Aleksandra"	1903-01-01	1987-01-01	1945-04-06	1966-04-04	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Stenberg, Elli (1903-1987)"	"Female"	"edustaja"	
910158	"http://ldf.fi/semparl/people/p910158"	"Stenbäck"	"Asser"		"Asser Immanuel"	1913-01-01	2006-01-01	1979-03-24	1983-03-25	"KD"	"http://ldf.fi/semparl/groups/Q1138982"	"Stenbäck, Asser (1913-2006)"	"Male"	"edustaja"	
911535	"http://ldf.fi/semparl/people/p911535"	"Stenbäck"	"Gösta"		"Ernst Gustaf"	1865-01-01	1921-01-01	1908-08-01	1910-02-28	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenbäck, Gösta (1865-1921)"	"Male"	"edustaja"	
911535	"http://ldf.fi/semparl/people/p911535"	"Stenbäck"	"Gösta"		"Ernst Gustaf"	1865-01-01	1921-01-01	1914-02-02	1917-04-03	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenbäck, Gösta (1865-1921)"	"Male"	"edustaja"	
911536	"http://ldf.fi/semparl/people/p911536"	"Stenbäck"	"Pär"		"Pär Olav Mikael"	1941-01-01		1970-03-23	1985-07-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenbäck, Pär (1941-)"	"Male"	"edustaja"	
911536	"http://ldf.fi/semparl/people/p911536"	"Stenbäck"	"Pär"		"Pär Olav Mikael"	1941-01-01		1979-05-26	1982-02-18	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenbäck, Pär (1941-)"	"Male"	"opetusministeri"	"Koiviston II hallitus"
911536	"http://ldf.fi/semparl/people/p911536"	"Stenbäck"	"Pär"		"Pär Olav Mikael"	1941-01-01		1982-02-19	1983-05-05	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenbäck, Pär (1941-)"	"Male"	"ulkoasiainministeri"	"Sorsan III hallitus"
272	"http://ldf.fi/semparl/people/p272"	"Stenius-Kaukonen"	"Marjatta"	"Stenius; Mattsson"	"Minna Marjatta"	1947-01-01		1975-09-27	1995-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Stenius-Kaukonen, Marjatta (1947-)"	"Female"	"edustaja"	
272	"http://ldf.fi/semparl/people/p272"	"Stenius-Kaukonen"	"Marjatta"	"Stenius; Mattsson"	"Minna Marjatta"	1947-01-01		1999-03-24	2003-03-18	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Stenius-Kaukonen, Marjatta (1947-)"	"Female"	"edustaja"	
911537	"http://ldf.fi/semparl/people/p911537"	"Stenroth"	"Otto"		"Otto Eliel; Eliel Otto"	1861-01-01	1939-01-01	1908-08-01	1909-05-31	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stenroth, Otto (1861-1939)"	"Male"	"edustaja"	
911537	"http://ldf.fi/semparl/people/p911537"	"Stenroth"	"Otto"		"Otto Eliel; Eliel Otto"	1861-01-01	1939-01-01	1918-05-27	1918-11-27	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stenroth, Otto (1861-1939)"	"Male"	"ulkoasiaintoimituskunnan päällikkö"	"Paasikiven hallitus"
911538	"http://ldf.fi/semparl/people/p911538"	"Stenström"	"Fredrik"			1857-01-01	1920-01-01	1909-06-01	1910-02-28	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenström, Fredrik (1857-1920)"	"Male"	"edustaja"	
911539	"http://ldf.fi/semparl/people/p911539"	"Stenwall"	"Edvin"	"Sulonen"	"Edvin Edvard"	1899-01-01	1976-01-01	1936-09-01	1939-08-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stenwall, Edvin (1899-1976)"	"Male"	"edustaja"	
911540	"http://ldf.fi/semparl/people/p911540"	"Stigzelius"	"Albert"		"Erik Albert"	1853-01-01	1928-01-01	1908-08-01	1909-05-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Stigzelius, Albert (1853-1928)"	"Male"	"edustaja"	
"Q17383994"	"http://ldf.fi/semparl/people/Q17383994"	"Stjernvall"	"Julius"			1874-10-26	1939-05-06	1918-11-27	1919-04-17	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Julius Stjernvall (1874-1939)"	"Male"	"kauppa- ja teollisuusministeri"	"Ingmanin hallitus"
911541	"http://ldf.fi/semparl/people/p911541"	"Storbjörk"	"Johan"			1852-01-01	1932-01-01	1907-05-22	1917-04-03	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Storbjörk, Johan (1852-1932)"	"Male"	"edustaja"	
911542	"http://ldf.fi/semparl/people/p911542"	"Storbjörk"	"Johannes"			1872-01-01	1939-01-01	1917-04-04	1917-10-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Storbjörk, Johannes (1872-1939)"	"Male"	"edustaja"	
911543	"http://ldf.fi/semparl/people/p911543"	"Storgårds"	"Gustaf"			1869-01-01	1945-01-01	1914-02-02	1917-04-03	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Storgårds, Gustaf (1869-1945)"	"Male"	"edustaja"	
1318	"http://ldf.fi/semparl/people/p1318"	"Strand"	"Joakim"		"Jan Joakim"	1982-01-01		2015-04-22		"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Strand, Joakim (1982-)"	"Male"	"edustaja"	
911544	"http://ldf.fi/semparl/people/p911544"	"Strengell"	"Pekka"	"Renkeli"		1882-01-01	1965-01-01	1924-10-10	1927-09-01			"Strengell, Pekka (1882-1965)"	"Male"	"edustaja"	
911544	"http://ldf.fi/semparl/people/p911544"	"Strengell"	"Pekka"	"Renkeli"		1882-01-01	1965-01-01	1928-11-08	1930-10-20			"Strengell, Pekka (1882-1965)"	"Male"	"edustaja"	
911545	"http://ldf.fi/semparl/people/p911545"	"Strömberg"	"Johan"		"Johannes"	1868-01-01	1952-01-01	1909-06-01	1910-02-28	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Strömberg, Johan (1868-1952)"	"Male"	"edustaja"	
911545	"http://ldf.fi/semparl/people/p911545"	"Strömberg"	"Johan"		"Johannes"	1868-01-01	1952-01-01	1911-02-01	1917-04-03	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Strömberg, Johan (1868-1952)"	"Male"	"edustaja"	
"Q9384779"	"http://ldf.fi/semparl/people/Q9384779"	"Strömmer"	"Aarno"			1927-09-06		1975-06-13	1975-11-30			"Aarno Strömmer (1927-)"	"Male"	"ministeri sisäasiainministeriössä"	"Liinamaan hallitus"
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2008-04-04	2010-06-21	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"ulkoasiainministeri"	"Vanhasen II hallitus"
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2010-06-22	2011-06-21	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"ulkoasiainministeri"	"Kiviniemen hallitus"
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2011-04-20	2017-07-29	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"edustaja"	
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2011-06-22	2014-06-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"eurooppa- ja ulkomaankauppaministeri"	"Kataisen hallitus"
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2014-06-23	2015-05-28	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"pääministeri"	"Stubbin hallitus"
1031	"http://ldf.fi/semparl/people/p1031"	"Stubb"	"Alexander"		"Cai-Göran Alexander"	1968-01-01		2015-05-29	2016-06-21	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Stubb, Alexander (1968-)"	"Male"	"valtiovarainministeri"	"Sipilän hallitus"
911546	"http://ldf.fi/semparl/people/p911546"	"Stykki"	"Aaro"		"Aaro Veikko"	1918-01-01	1975-01-01	1958-07-22	1966-04-04	"KP"	"http://ldf.fi/semparl/groups/Q1628434"	"Stykki, Aaro (1918-1975)"	"Male"	"edustaja"	
911547	"http://ldf.fi/semparl/people/p911547"	"Ståhlberg"	"K. J."		"Kaarlo Juho; Carl Johan; K.J."	1865-01-01	1952-01-01	1908-08-01	1910-02-28	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Ståhlberg, K. J. (1865-1952)"	"Male"	"edustaja"	
911547	"http://ldf.fi/semparl/people/p911547"	"Ståhlberg"	"K. J."		"Kaarlo Juho; Carl Johan; K.J."	1865-01-01	1952-01-01	1914-02-02	1918-08-10	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Ståhlberg, K. J. (1865-1952)"	"Male"	"edustaja"	
911547	"http://ldf.fi/semparl/people/p911547"	"Ståhlberg"	"K. J."		"Kaarlo Juho; Carl Johan; K.J."	1865-01-01	1952-01-01	1930-10-21	1933-08-31	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Ståhlberg, K. J. (1865-1952)"	"Male"	"edustaja"	
"Q11868798"	"http://ldf.fi/semparl/people/Q11868798"	"Ståhlberg"	"Kaarlo"			1933-09-05						"Kaarlo Ståhlberg (1933-)"	"Male"		
372	"http://ldf.fi/semparl/people/p372"	"Suhola"	"Aino"		"Aino Kyllikki"	1950-01-01		1991-03-22	1999-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Suhola, Aino (1950-)"	"Female"	"edustaja"	
400	"http://ldf.fi/semparl/people/p400"	"Suhonen"	"Hannu"		"Hannu Uolevi"	1943-01-01	2015-01-01	1991-03-22	1995-03-23	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Suhonen, Hannu (1943-2015)"	"Male"	"edustaja"	
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1948-07-22	1970-03-22	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"edustaja"	
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1950-03-17	1951-01-16	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"valtiovarainministeri"	"Kekkosen hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1951-01-17	1951-09-19	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"sisäasiainministeri"	"Kekkosen II hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1951-09-20	1953-07-08	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"sisäasiainministeri"	"Kekkosen III hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1953-07-09	1953-11-16	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"sisäasiainministeri"	"Kekkosen IV hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1954-05-05	1954-10-19	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"valtiovarainministeri"	"Törngrenin hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1957-05-27	1957-11-28	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"pääministeri"	"Sukselaisen hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1959-01-13	1961-07-03	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"pääministeri"	"Sukselaisen II hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1961-05-19	1961-06-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"ulkoasiainministeri"	"Sukselaisen II hallitus"
911548	"http://ldf.fi/semparl/people/p911548"	"Sukselainen"	"V.J."	"Saari"	"Vieno Johannes; Jussi"	1906-01-01	1995-01-01	1972-01-22	1979-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sukselainen, V.J. (1906-1995)"	"Male"	"edustaja"	
911549	"http://ldf.fi/semparl/people/p911549"	"Suksi"	"Keijo"		"Keijo Aatos"	1931-01-01	1973-01-01	1970-03-23	1972-01-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Suksi, Keijo (1931-1973)"	"Male"	"edustaja"	
"Q11850458"	"http://ldf.fi/semparl/people/Q11850458"	"Sumu"	"Aku"			1907-04-09	1988-07-31	1954-05-05	1954-10-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aku Sumu (1907-1988)"	"Male"	"ministeri kulkulaitosten ja yleisten töiden ministeriössä"	"Törngrenin hallitus"
"Q11850458"	"http://ldf.fi/semparl/people/Q11850458"	"Sumu"	"Aku"			1907-04-09	1988-07-31	1954-05-07	1954-10-20	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aku Sumu (1907-1988)"	"Male"	"ministeri sosiaaliministeriössä"	"Törngrenin hallitus"
"Q11850458"	"http://ldf.fi/semparl/people/Q11850458"	"Sumu"	"Aku"			1907-04-09	1988-07-31	1957-11-29	1958-02-28	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Aku Sumu (1907-1988)"	"Male"	"kulkulaitosten ja yleisten töiden ministeri"	"von Fieandtin hallitus"
894	"http://ldf.fi/semparl/people/p894"	"Sumuvuori"	"Johanna"		"Sari Johanna"	1976-01-01		2006-08-01	2011-04-19	"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Sumuvuori, Johanna (1976-)"	"Female"	"edustaja"	
894	"http://ldf.fi/semparl/people/p894"	"Sumuvuori"	"Johanna"		"Sari Johanna"	1976-01-01		2015-01-14	2015-04-21	"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Sumuvuori, Johanna (1976-)"	"Female"	"edustaja"	
911550	"http://ldf.fi/semparl/people/p911550"	"Sundberg"	"Julius"		"Julius Berndt"	1887-01-01	1931-01-01	1917-04-04	1917-10-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundberg, Julius (1887-1931)"	"Male"	"edustaja"	
911551	"http://ldf.fi/semparl/people/p911551"	"Sundblom"	"Julius"		"August Julius"	1865-01-01	1945-01-01	1907-05-22	1919-01-17	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Sundblom, Julius (1865-1945)"	"Male"	"edustaja"	
911552	"http://ldf.fi/semparl/people/p911552"	"Sundell"	"Alwar"		"Samuel Alwar"	1906-01-01	1990-01-01	1958-07-22	1966-04-04	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Sundell, Alwar (1906-1990)"	"Male"	"edustaja"	
910159	"http://ldf.fi/semparl/people/p910159"	"Sundman"	"Bruno"		"Bruno J.; Bruno Johannes"	1920-01-01	2002-01-01	1951-07-21	1958-07-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundman, Bruno (1920-2002)"	"Male"	"edustaja"	
910160	"http://ldf.fi/semparl/people/p910160"	"Sundqvist"	"Ulf"		"Ulf Ludvig"	1945-01-01		1970-03-23	1983-03-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundqvist, Ulf (1945-)"	"Male"	"edustaja"	
910160	"http://ldf.fi/semparl/people/p910160"	"Sundqvist"	"Ulf"		"Ulf Ludvig"	1945-01-01		1972-02-23	1972-09-03	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundqvist, Ulf (1945-)"	"Male"	"opetusministeri"	"Paasion II hallitus"
910160	"http://ldf.fi/semparl/people/p910160"	"Sundqvist"	"Ulf"		"Ulf Ludvig"	1945-01-01		1972-09-04	1974-05-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundqvist, Ulf (1945-)"	"Male"	"opetusministeri"	"Sorsan hallitus"
910160	"http://ldf.fi/semparl/people/p910160"	"Sundqvist"	"Ulf"		"Ulf Ludvig"	1945-01-01		1974-09-09	1975-06-12	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundqvist, Ulf (1945-)"	"Male"	"opetusministeri"	"Sorsan hallitus"
910160	"http://ldf.fi/semparl/people/p910160"	"Sundqvist"	"Ulf"		"Ulf Ludvig"	1945-01-01		1979-05-26	1981-06-30	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Sundqvist, Ulf (1945-)"	"Male"	"kauppa- ja teollisuusministeri"	"Koiviston II hallitus"
911553	"http://ldf.fi/semparl/people/p911553"	"Sundström"	"Cay"		"Carl-Johan"	1902-01-01	1959-01-01	1936-09-01	1941-11-25	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Sundström, Cay (1902-1959)"	"Male"	"edustaja"	
911553	"http://ldf.fi/semparl/people/p911553"	"Sundström"	"Cay"		"Carl-Johan"	1902-01-01	1959-01-01	1944-11-04	1945-09-11	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Sundström, Cay (1902-1959)"	"Male"	"edustaja"	
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1922-09-05	1927-09-01	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"edustaja"	
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1922-11-14	1924-01-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"maatalousministeri"	"Kallion hallitus"
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1925-03-31	1925-12-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"maatalousministeri"	"Tulenheimon hallitus"
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1925-12-31	1928-12-13	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"maatalousministeri"	"Kallion II hallitus"
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1927-12-17	1928-12-22	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"pääministeri"	"Sunilan hallitus"
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1929-08-01	1933-08-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"edustaja"	
911554	"http://ldf.fi/semparl/people/p911554"	"Sunila"	"Juho"		"Johan Emil; J.E."	1875-01-01	1936-01-01	1931-03-21	1932-12-14	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Sunila, Juho (1875-1936)"	"Male"	"pääministeri"	"Sunilan II hallitus"
910161	"http://ldf.fi/semparl/people/p910161"	"Suntela"	"Martti"		"Martti Johannes"	1903-01-01	1999-01-01	1948-07-22	1951-07-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Suntela, Martti (1903-1999)"	"Male"	"edustaja"	
911555	"http://ldf.fi/semparl/people/p911555"	"Suokas"	"Mikko"			1893-01-01	1934-01-01	1927-09-02	1934-10-13	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Suokas, Mikko (1893-1934)"	"Male"	"edustaja"	
910162	"http://ldf.fi/semparl/people/p910162"	"Suokas"	"Viljo"			1925-01-01	2012-01-01	1970-03-23	1975-09-26	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Suokas, Viljo (1925-2012)"	"Male"	"edustaja"	
911556	"http://ldf.fi/semparl/people/p911556"	"Suolahti"	"Hugo"	"Palander"	"Viktor Hugo"	1874-01-01	1944-01-01	1919-04-01	1922-09-04	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Suolahti, Hugo (1874-1944)"	"Male"	"edustaja"	
911557	"http://ldf.fi/semparl/people/p911557"	"Suomalainen"	"Aapeli"		"Abel"	1866-01-01	1932-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Suomalainen, Aapeli (1866-1932)"	"Male"	"edustaja"	
911558	"http://ldf.fi/semparl/people/p911558"	"Suomalainen"	"Juho"	"Hytönen"		1868-01-01	1941-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Suomalainen, Juho (1868-1941)"	"Male"	"edustaja"	
1423	"http://ldf.fi/semparl/people/p1423"	"Suomela"	"Iiris"			1994-01-01		2019-04-17		"Vihr."	"http://ldf.fi/semparl/groups/Q196695"	"Suomela, Iiris (1994-)"	"Female"	"edustaja"	
"Q11892319"	"http://ldf.fi/semparl/people/Q11892319"	"Suomela"	"Samuli"			1918-07-27	2012-03-16	1963-12-18	1964-09-12			"Samuli Suomela (1918-2012)"	"Male"	"maatalousministeri"	"Lehdon hallitus"
"Q11892319"	"http://ldf.fi/semparl/people/Q11892319"	"Suomela"	"Samuli"			1918-07-27	2012-03-16	1971-10-29	1972-02-23			"Samuli Suomela (1918-2012)"	"Male"	"maa- ja metsätalousministeri"	"Auran II hallitus"
910163	"http://ldf.fi/semparl/people/p910163"	"Suomi"	"Oili"			1927-01-01		1970-03-23	1972-01-21	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Suomi, Oili (1927-)"	"Female"	"edustaja"	
910163	"http://ldf.fi/semparl/people/p910163"	"Suomi"	"Oili"			1927-01-01		1977-02-02	1979-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Suomi, Oili (1927-)"	"Female"	"edustaja"	
273	"http://ldf.fi/semparl/people/p273"	"Suominen"	"Ilkka"		"Ilkka Olavi"	1939-01-01		1970-03-23	1975-09-26	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Suominen, Ilkka (1939-)"	"Male"	"edustaja"	
273	"http://ldf.fi/semparl/people/p273"	"Suominen"	"Ilkka"		"Ilkka Olavi"	1939-01-01		1983-03-26	1994-04-30	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Suominen, Ilkka (1939-)"	"Male"	"edustaja"	
273	"http://ldf.fi/semparl/people/p273"	"Suominen"	"Ilkka"		"Ilkka Olavi"	1939-01-01		1987-04-30	1991-04-25	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Suominen, Ilkka (1939-)"	"Male"	"ministeri ulkoasiainministeriössä"	"Holkerin hallitus"
