id__short	id	family	given	other_family_names	other_given_names	label	gender	birth	death	role_label	group_label	group_id	group_class	parl_period_start	parl_period_end	party	party_ids
105	http://ldf.fi/semparl/people/p105	Aho	Raila		Raila Orvokki	Aho, Raila (1937-)	Female	1937-01-01		jäsen	SKDL:n/ Vasemmistoliiton eduskuntaryhmä, työvaliokunta (1987-1991)	http://ldf.fi/semparl/groups/g1192160887939177080	http://ldf.fi/semparl/groups/pg63	1992-01-01	1994-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910236	http://ldf.fi/semparl/people/p910236	Ahonen	Arvo		Arvo Ilmari	Ahonen, Arvo (1918-1991)	Male	1918-01-01	1991-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1966-1970)	http://ldf.fi/semparl/groups/g8398571782793266512	http://ldf.fi/semparl/groups/pg1	1951-07-21	1979-03-23	SDP	http://ldf.fi/semparl/groups/Q499029
804	http://ldf.fi/semparl/people/p804	Ahonen	Esko		Esko Olavi	Ahonen, Esko (1955-)	Male	1955-01-01		jäsen	Keskustan eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g2600099431073668512	http://ldf.fi/semparl/groups/pg3	2003-03-19	2011-04-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
804	http://ldf.fi/semparl/people/p804	Ahonen	Esko		Esko Olavi	Ahonen, Esko (1955-)	Male	1955-01-01		jäsen	Keskustan eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g1696018065741807345	http://ldf.fi/semparl/groups/pg3	2007-03-29	2008-02-06	Kesk.	http://ldf.fi/semparl/groups/Q506591
804	http://ldf.fi/semparl/people/p804	Ahonen	Esko		Esko Olavi	Ahonen, Esko (1955-)	Male	1955-01-01		jäsen	Keskustan eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g1696018065741807345	http://ldf.fi/semparl/groups/pg3	2010-02-04	2011-04-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
106	http://ldf.fi/semparl/people/p106	Ahonen	Risto		Risto Sakari	Ahonen, Risto (1943-2008)	Male	1943-01-01	2008-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g1214937868607058397	http://ldf.fi/semparl/groups/pg1	1983-03-26	1991-03-21	SDP	http://ldf.fi/semparl/groups/Q499029
Q16159440	http://ldf.fi/semparl/people/Q16159440	Ahtiala	Pekka			Ahtiala, Pekka (1935-)	Male	1935-06-12		ministeri valtioneuvoston kansliassa	Liinamaan hallitus	http://ldf.fi/semparl/groups/Liinamaa	http://ldf.fi/schema/semparl/Government	1975-06-13	1975-11-30		
1086	http://ldf.fi/semparl/people/p1086	Ahvenjärvi	Sauli		Sauli Sakari	Ahvenjärvi, Sauli (1957-)	Male	1957-01-01		jäsen	Kristillisdemokraattinen eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2470919300165441669	http://ldf.fi/semparl/groups/pg22	2011-04-20	2015-04-21	KD	http://ldf.fi/semparl/groups/Q1138982
1086	http://ldf.fi/semparl/people/p1086	Ahvenjärvi	Sauli		Sauli Sakari	Ahvenjärvi, Sauli (1957-)	Male	1957-01-01		2. varapuheenjohtaja	Kristillisdemokraattinen eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2470919300165441669	http://ldf.fi/semparl/groups/pg22	2011-04-21	2015-04-21	KD	http://ldf.fi/semparl/groups/Q1138982
910237	http://ldf.fi/semparl/people/p910237	Ailio	Julius	Ax	Julius Edvard	Ailio, Julius (1872-1933)	Male	1872-01-01	1933-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1919-1922)	http://ldf.fi/semparl/groups/g3291458256787695324	http://ldf.fi/semparl/groups/pg1	1919-04-01	1922-09-04	SDP	http://ldf.fi/semparl/groups/Q499029
910237	http://ldf.fi/semparl/people/p910237	Ailio	Julius	Ax	Julius Edvard	Ailio, Julius (1872-1933)	Male	1872-01-01	1933-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1924-1927)	http://ldf.fi/semparl/groups/g2001368137973020577	http://ldf.fi/semparl/groups/pg1	1924-05-01	1933-03-04	SDP	http://ldf.fi/semparl/groups/Q499029
910237	http://ldf.fi/semparl/people/p910237	Ailio	Julius	Ax	Julius Edvard	Ailio, Julius (1872-1933)	Male	1872-01-01	1933-12-31	opetusministeri	Tannerin hallitus	http://ldf.fi/semparl/groups/Tanner	http://ldf.fi/schema/semparl/Government	1926-12-13	1927-12-17	SDP	http://ldf.fi/semparl/groups/Q499029
910238	http://ldf.fi/semparl/people/p910238	Ainali	Sakari			Ainali, Sakari (1874-1938)	Male	1874-01-01	1938-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1927-1929)	http://ldf.fi/semparl/groups/g2028410262018930081	http://ldf.fi/semparl/groups/pg2	1924-05-01	1929-07-31	Kok.	http://ldf.fi/semparl/groups/Q304191
910238	http://ldf.fi/semparl/people/p910238	Ainali	Sakari			Ainali, Sakari (1874-1938)	Male	1874-01-01	1938-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1930-1933)	http://ldf.fi/semparl/groups/g1848908553333400588	http://ldf.fi/semparl/groups/pg2	1930-10-21	1933-08-31	Kok.	http://ldf.fi/semparl/groups/Q304191
910239	http://ldf.fi/semparl/people/p910239	Airamo	Elin	Fagerholm; Lönngren	Elin Vilhelmina	Airamo, Elin (1886-1971)	Female	1886-01-01	1971-12-31	jäsen	Suomen sosialistinen työväenpuolue (eduskuntaryhmä) (1922-1924)	http://ldf.fi/semparl/groups/g3253658176349022658	http://ldf.fi/semparl/groups/pg17	1922-09-05	1923-10-17	SSTP	http://ldf.fi/semparl/groups/Q220217
910240	http://ldf.fi/semparl/people/p910240	Airo	Aksel	Johansson	A.F.; Aksel Fredrik	Airo, Aksel (1898-1985)	Male	1898-01-01	1985-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1962-1966)	http://ldf.fi/semparl/groups/g2497265287391396831	http://ldf.fi/semparl/groups/pg2	1958-07-22	1966-04-04	Kok.	http://ldf.fi/semparl/groups/Q304191
910241	http://ldf.fi/semparl/people/p910241	Airola	Matti	Bruus	Matti Aleksanteri; Matts Alexander	Airola, Matti (1882-)	Male	1882-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g2733262273187379035	http://ldf.fi/semparl/groups/pg1	1908-08-01	1918-05-16	SDP	http://ldf.fi/semparl/groups/Q499029
910242	http://ldf.fi/semparl/people/p910242	Aitamurto	Juho	Fagerström	Johan August	Aitamurto, Juho (1860-1920)	Male	1860-01-01	1920-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g2057895086308844780	http://ldf.fi/semparl/groups/pg8	1908-08-01	1910-02-28	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910242	http://ldf.fi/semparl/people/p910242	Aitamurto	Juho	Fagerström	Johan August	Aitamurto, Juho (1860-1920)	Male	1860-01-01	1920-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1917-1917)	http://ldf.fi/semparl/groups/g7142566058439608402	http://ldf.fi/semparl/groups/pg8	1917-04-04	1917-10-31	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1958-1962)	http://ldf.fi/semparl/groups/g2800374743386985698	http://ldf.fi/semparl/groups/pg6	1951-07-21	1977-01-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	ensimmäinen varapuhemies	Puhemiehistö (1962-1966)	http://ldf.fi/semparl/groups/g2053420360325751749	http://ldf.fi/semparl/groups/committees/pmt01	1959-04-10	1966-04-04		
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	toinen varapuhemies	Puhemiehistö (1966-1970)	http://ldf.fi/semparl/groups/g6154368430637865383	http://ldf.fi/semparl/groups/committees/pmt01	1966-04-14	1968-03-26		
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	kulkulaitosten ja yleisten töiden ministeri	Koiviston hallitus	http://ldf.fi/semparl/groups/Koivisto	http://ldf.fi/schema/semparl/Government	1968-01-01	1970-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	liikenneministeri	Koiviston hallitus	http://ldf.fi/semparl/groups/Koivisto	http://ldf.fi/schema/semparl/Government	1970-01-01	1970-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	työvoimaministeri	Miettusen II hallitus	http://ldf.fi/semparl/groups/Miettunen_II	http://ldf.fi/schema/semparl/Government	1975-01-01	1976-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910243	http://ldf.fi/semparl/people/p910243	Aitio	Paavo		Paavo Johannes	Aitio, Paavo (1918-1989)	Male	1918-01-01	1989-12-31	pj	SKDL:n eduskuntaryhmä (aika ei tiedossa)	http://ldf.fi/semparl/groups/g1557708814948419867	http://ldf.fi/semparl/groups/pg32			SKDL	http://ldf.fi/semparl/groups/Q585735
1452	http://ldf.fi/semparl/people/p1452	Aittakumpu	Pekka		Pekka Juhani	Aittakumpu, Pekka (1981-)	Male	1981-01-01		jäsen	Keskustan eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g7496626067104636339	http://ldf.fi/semparl/groups/pg3	2019-04-17		Kesk.	http://ldf.fi/semparl/groups/Q506591
910244	http://ldf.fi/semparl/people/p910244	Aittoniemi	Samppa		S. S.; Sikstus Samuel	Aittoniemi, Samppa (1892-1969)	Male	1892-01-01	1969-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1933-1936)	http://ldf.fi/semparl/groups/g1792473192019055034	http://ldf.fi/semparl/groups/pg4	1933-09-01	1936-08-31	Kesk.	http://ldf.fi/semparl/groups/Q506591
910244	http://ldf.fi/semparl/people/p910244	Aittoniemi	Samppa		S. S.; Sikstus Samuel	Aittoniemi, Samppa (1892-1969)	Male	1892-01-01	1969-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1951-1954)	http://ldf.fi/semparl/groups/g9452036437824762669	http://ldf.fi/semparl/groups/pg4	1948-07-22	1958-07-21	Kesk.	http://ldf.fi/semparl/groups/Q506591
107	http://ldf.fi/semparl/people/p107	Aittoniemi	Sulo		Sulo Eerikki	Aittoniemi, Sulo (1936-2016)	Male	1936-01-01	2016-12-31	jäsen	Suomen maaseudun puolueen eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g2672189662983339462	http://ldf.fi/semparl/groups/pg13	1987-03-21	1994-03-23	SMP	http://ldf.fi/semparl/groups/Q1854411
107	http://ldf.fi/semparl/people/p107	Aittoniemi	Sulo		Sulo Eerikki	Aittoniemi, Sulo (1936-2016)	Male	1936-01-01	2016-12-31	puheenjohtaja	Suomen maaseudun puolueen eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g2672189662983339462	http://ldf.fi/semparl/groups/pg13	1987-04-12	1994-02-06	SMP	http://ldf.fi/semparl/groups/Q1854411
107	http://ldf.fi/semparl/people/p107	Aittoniemi	Sulo		Sulo Eerikki	Aittoniemi, Sulo (1936-2016)	Male	1936-01-01	2016-12-31	jäsen	Keskustan eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g3365631145997570343	http://ldf.fi/semparl/groups/pg3	1994-03-24	1999-04-20	Kesk.	http://ldf.fi/semparl/groups/Q506591
107	http://ldf.fi/semparl/people/p107	Aittoniemi	Sulo		Sulo Eerikki	Aittoniemi, Sulo (1936-2016)	Male	1936-01-01	2016-12-31	puheenjohtaja	Alkiolainen keskustaryhmä (eduskuntaryhmä) (1999-2003)	http://ldf.fi/semparl/groups/g1031316630480659315	http://ldf.fi/semparl/groups/pg48	1999-01-01	2003-03-18		
107	http://ldf.fi/semparl/people/p107	Aittoniemi	Sulo		Sulo Eerikki	Aittoniemi, Sulo (1936-2016)	Male	1936-01-01	2016-12-31	jäsen	Alkiolainen keskustaryhmä (eduskuntaryhmä) (1999-2003)	http://ldf.fi/semparl/groups/g1031316630480659315	http://ldf.fi/semparl/groups/pg48	1999-04-21	2003-03-18		
108	http://ldf.fi/semparl/people/p108	Ajo	Aimo		Aimo Olavi	Ajo, Aimo (1932-2005)	Male	1932-01-01	2005-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1972-1975)	http://ldf.fi/semparl/groups/g2264573179536639906	http://ldf.fi/semparl/groups/pg1	1972-01-22	1991-03-21	SDP	http://ldf.fi/semparl/groups/Q499029
108	http://ldf.fi/semparl/people/p108	Ajo	Aimo		Aimo Olavi	Ajo, Aimo (1932-2005)	Male	1932-01-01	2005-12-31	2. varapuheenjohtaja	Sosialidemokraattinen eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g1084940790555072354	http://ldf.fi/semparl/groups/pg1	1983-01-01	1986-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
108	http://ldf.fi/semparl/people/p108	Ajo	Aimo		Aimo Olavi	Ajo, Aimo (1932-2005)	Male	1932-01-01	2005-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä, ryhmätoimikunta (aika ei tiedossa)	http://ldf.fi/semparl/groups/g2586186115599802787	http://ldf.fi/semparl/groups/pg24			SDP	http://ldf.fi/semparl/groups/Q499029
558	http://ldf.fi/semparl/people/p558	Akaan-Penttilä	Eero		Eero Erkki Emanuel	Akaan-Penttilä, Eero (1943-)	Male	1943-01-01		jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g1133592948185919082	http://ldf.fi/semparl/groups/pg2	1999-03-24	2011-04-19	Kok.	http://ldf.fi/semparl/groups/Q304191
113	http://ldf.fi/semparl/people/p113	Ala-Harja	Kirsti		Kirsti Raili	Ala-Harja, Kirsti (1936-)	Female	1936-01-01		jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g3271154005360966433	http://ldf.fi/semparl/groups/pg2	1987-03-21	1999-03-23	Kok.	http://ldf.fi/semparl/groups/Q304191
113	http://ldf.fi/semparl/people/p113	Ala-Harja	Kirsti		Kirsti Raili	Ala-Harja, Kirsti (1936-)	Female	1936-01-01		vpj	Kansallisen kokoomuksen eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g3271154005360966433	http://ldf.fi/semparl/groups/pg2	1995-01-01	1998-12-31	Kok.	http://ldf.fi/semparl/groups/Q304191
114	http://ldf.fi/semparl/people/p114	Ala-Kapee-Hakulinen	Pirjo	Ala-Kapee	Pirjo Anneli	Ala-Kapee-Hakulinen, Pirjo (1944-)	Female	1944-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g1214937868607058397	http://ldf.fi/semparl/groups/pg1	1979-03-24	1989-04-30	SDP	http://ldf.fi/semparl/groups/Q499029
114	http://ldf.fi/semparl/people/p114	Ala-Kapee-Hakulinen	Pirjo	Ala-Kapee	Pirjo Anneli	Ala-Kapee-Hakulinen, Pirjo (1944-)	Female	1944-01-01		vpj	Sosialidemokraattinen eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g1084940790555072354	http://ldf.fi/semparl/groups/pg1	1984-01-01	1986-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
114	http://ldf.fi/semparl/people/p114	Ala-Kapee-Hakulinen	Pirjo	Ala-Kapee	Pirjo Anneli	Ala-Kapee-Hakulinen, Pirjo (1944-)	Female	1944-01-01		opetusministeri	Sorsan IV hallitus	http://ldf.fi/semparl/groups/Sorsa_IV	http://ldf.fi/schema/semparl/Government	1986-01-01	1987-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
114	http://ldf.fi/semparl/people/p114	Ala-Kapee-Hakulinen	Pirjo	Ala-Kapee	Pirjo Anneli	Ala-Kapee-Hakulinen, Pirjo (1944-)	Female	1944-01-01		vpj	Sosialidemokraattinen eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g1214937868607058397	http://ldf.fi/semparl/groups/pg1	1987-01-01	1987-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
910245	http://ldf.fi/semparl/people/p910245	Ala-Kulju	Eveliina	Poikonen		Ala-Kulju, Eveliina (1867-1940)	Female	1867-01-01	1940-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g2057895086308844780	http://ldf.fi/semparl/groups/pg8	1907-05-22	1910-02-28	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910245	http://ldf.fi/semparl/people/p910245	Ala-Kulju	Eveliina	Poikonen		Ala-Kulju, Eveliina (1867-1940)	Female	1867-01-01	1940-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1917-1917)	http://ldf.fi/semparl/groups/g7142566058439608402	http://ldf.fi/semparl/groups/pg8	1914-02-02	1918-12-08	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910245	http://ldf.fi/semparl/people/p910245	Ala-Kulju	Eveliina	Poikonen		Ala-Kulju, Eveliina (1867-1940)	Female	1867-01-01	1940-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g3323064425113473542	http://ldf.fi/semparl/groups/pg2	1918-12-09	1919-03-31	Kok.	http://ldf.fi/semparl/groups/Q304191
910246	http://ldf.fi/semparl/people/p910246	Ala-Kulju	Reino			Ala-Kulju, Reino (1898-1983)	Male	1898-01-01	1983-12-31	jäsen	Isänmaallinen kansanliike (eduskuntaryhmä) (1936-1939)	http://ldf.fi/semparl/groups/g1134105113409170961	http://ldf.fi/semparl/groups/pg20	1933-09-01	1939-08-31	IKL	http://ldf.fi/semparl/groups/Q1442516
910246	http://ldf.fi/semparl/people/p910246	Ala-Kulju	Reino			Ala-Kulju, Reino (1898-1983)	Male	1898-01-01	1983-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1951-1954)	http://ldf.fi/semparl/groups/g2770644896683251065	http://ldf.fi/semparl/groups/pg2	1952-09-25	1954-03-28	Kok.	http://ldf.fi/semparl/groups/Q304191
910246	http://ldf.fi/semparl/people/p910246	Ala-Kulju	Reino			Ala-Kulju, Reino (1898-1983)	Male	1898-01-01	1983-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1962-1966)	http://ldf.fi/semparl/groups/g2497265287391396831	http://ldf.fi/semparl/groups/pg2	1959-12-01	1966-04-04	Kok.	http://ldf.fi/semparl/groups/Q304191
910247	http://ldf.fi/semparl/people/p910247	Ala-Mäyry	Heikki			Ala-Mäyry, Heikki (1893-1960)	Male	1893-01-01	1960-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1948-1951)	http://ldf.fi/semparl/groups/g5367572260417199006	http://ldf.fi/semparl/groups/pg2	1948-07-22	1951-07-20	Kok.	http://ldf.fi/semparl/groups/Q304191
392	http://ldf.fi/semparl/people/p392	Ala-Nissilä	Olavi		Olavi Oskari	Ala-Nissilä, Olavi (1949-)	Male	1949-01-01		jäsen	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1991-03-22	2006-02-28	Kesk.	http://ldf.fi/semparl/groups/Q506591
392	http://ldf.fi/semparl/people/p392	Ala-Nissilä	Olavi		Olavi Oskari	Ala-Nissilä, Olavi (1949-)	Male	1949-01-01		jäsen	Keskustan eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g3152040749812589813	http://ldf.fi/semparl/groups/pg3	2015-04-22	2019-04-16	Kesk.	http://ldf.fi/semparl/groups/Q506591
910248	http://ldf.fi/semparl/people/p910248	Alanen	Ivar	Lammi		Alanen, Ivar (1863-1936)	Male	1863-01-01	1936-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1917-1919)	http://ldf.fi/semparl/groups/g2244634301163406847	http://ldf.fi/semparl/groups/pg8	1917-11-01	1918-12-08	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910248	http://ldf.fi/semparl/people/p910248	Alanen	Ivar	Lammi		Alanen, Ivar (1863-1936)	Male	1863-01-01	1936-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g3323064425113473542	http://ldf.fi/semparl/groups/pg2	1918-12-09	1922-09-04	Kok.	http://ldf.fi/semparl/groups/Q304191
910249	http://ldf.fi/semparl/people/p910249	Alanko	Kustaa	Lindholm	Kustaa Aadolf	Alanko, Kustaa (1905-1985)	Male	1905-01-01	1985-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1958-1962)	http://ldf.fi/semparl/groups/g2128591865897755318	http://ldf.fi/semparl/groups/pg1	1948-07-22	1966-04-04	SDP	http://ldf.fi/semparl/groups/Q499029
914	http://ldf.fi/semparl/people/p914	Alanko-Kahiluoto	Outi		Satu Outi Kristiina	Alanko-Kahiluoto, Outi (1966-)	Female	1966-01-01		jäsen	Vihreä eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2394457077574555961	http://ldf.fi/semparl/groups/pg9	2007-03-21		Vihr.	http://ldf.fi/semparl/groups/Q196695
914	http://ldf.fi/semparl/people/p914	Alanko-Kahiluoto	Outi		Satu Outi Kristiina	Alanko-Kahiluoto, Outi (1966-)	Female	1966-01-01		2. varapuheenjohtaja	Vihreä eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2786241156291050813	http://ldf.fi/semparl/groups/pg9	2009-06-11	2011-06-21	Vihr.	http://ldf.fi/semparl/groups/Q196695
914	http://ldf.fi/semparl/people/p914	Alanko-Kahiluoto	Outi		Satu Outi Kristiina	Alanko-Kahiluoto, Outi (1966-)	Female	1966-01-01		1. varapuheenjohtaja	Vihreä eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2221038205091745728	http://ldf.fi/semparl/groups/pg9	2013-05-30	2013-10-16	Vihr.	http://ldf.fi/semparl/groups/Q196695
914	http://ldf.fi/semparl/people/p914	Alanko-Kahiluoto	Outi		Satu Outi Kristiina	Alanko-Kahiluoto, Outi (1966-)	Female	1966-01-01		puheenjohtaja	Vihreä eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2221038205091745728	http://ldf.fi/semparl/groups/pg9	2013-10-17	2016-09-07	Vihr.	http://ldf.fi/semparl/groups/Q196695
117	http://ldf.fi/semparl/people/p117	Alaranta	Juhani		Heikki Juhani	Alaranta, Juhani (1948-)	Male	1948-01-01		jäsen	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1983-03-26	1999-03-23	Kesk.	http://ldf.fi/semparl/groups/Q506591
117	http://ldf.fi/semparl/people/p117	Alaranta	Juhani		Heikki Juhani	Alaranta, Juhani (1948-)	Male	1948-01-01		jäsen	Keskustan eduskuntaryhmä, työvaliokunta (aika ei tiedossa)	http://ldf.fi/semparl/groups/g6495305647395365185	http://ldf.fi/semparl/groups/pg25			Kesk.	http://ldf.fi/semparl/groups/Q506591
786	http://ldf.fi/semparl/people/p786	Alatalo	Mikko		Mikko Tapio	Alatalo, Mikko (1951-)	Male	1951-01-01		jäsen	Keskustan eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g1696018065741807345	http://ldf.fi/semparl/groups/pg3	2003-03-19	2019-04-16	Kesk.	http://ldf.fi/semparl/groups/Q506591
910250	http://ldf.fi/semparl/people/p910250	Alavirta	Toivo	Ahlström	Toivo Villiam	Alavirta, Toivo (1890-1940)	Male	1890-01-01	1940-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1917-1919)	http://ldf.fi/semparl/groups/g3120678013025297046	http://ldf.fi/semparl/groups/pg1	1917-04-04	1918-05-16	SDP	http://ldf.fi/semparl/groups/Q499029
910007	http://ldf.fi/semparl/people/p910007	Alenius	Ele		Ele Allan	Alenius, Ele (1925-)	Male	1925-01-01		toinen valtiovarainministeri	Paasion hallitus	http://ldf.fi/semparl/groups/Paasio	http://ldf.fi/schema/semparl/Government	1966-01-01	1968-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
910007	http://ldf.fi/semparl/people/p910007	Alenius	Ele		Ele Allan	Alenius, Ele (1925-)	Male	1925-01-01		jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1970-1972)	http://ldf.fi/semparl/groups/g3305010238198174251	http://ldf.fi/semparl/groups/pg6	1966-04-05	1977-04-30	SKDL	http://ldf.fi/semparl/groups/Q585735
